datetime,author_name,message,cleaned_message,label
2026-03-29 23:16:39,dra_fjrnana08,sound nya apa yang tadii kakk,
2026-03-29 23:16:39,leoondieki,Mengirim mawar 🌹x2000,
2026-03-29 23:16:40,bruderzz,cepat tidur sayy,
2026-03-29 23:16:42,arisss_125,atuh ngilu liat na,
2026-03-29 23:16:43,chocowcells,spill cat rmbt,
2026-03-29 23:16:43,pisang.ijo564,langsung ilang aurat cantiknya tpi kalau sembuh pasti gacor lagi,
2026-03-29 23:16:43,dra_fjrnana08,sound nya apa yang tadii kakk,
2026-03-29 23:16:43,riiii_059,berlian,
2026-03-29 23:16:43,....username61,linu gak kak?,
2026-03-29 23:16:43,liverleaf66,kaka cakepp koo gpp bgt kk ambil keputusan yang terbaik💖,
2026-03-29 23:16:43,bimbo0m,spill topi,
2026-03-29 23:16:43,3bebe_17,nama aslinya siapa ka,
2026-03-29 23:16:44,aldi.as7,Lagi d mna,
2026-03-29 23:16:45,anggrainiwulandr_,pernah benang hidung ga kak sebelum op,
2026-03-29 23:16:45,....username61,linu gak kak?,
2026-03-29 23:16:45,handa.nofaliani27,op gtu ada bekas lukanya ga ka,
2026-03-29 23:16:47,frndasz,"nurutin omongan netizen gabakal ada abisnya kaaa, love ur selfff yahhh",
2026-03-29 23:16:47,adiittt___,ini jg bagus kok idung nya,
2026-03-29 23:16:47,dra_fjrnana08,sound nya apa yang tadii kakk,
2026-03-29 23:16:47,suci_fotocopybsk,idola,
2026-03-29 23:16:47,riiii_059,berlian,
2026-03-29 23:16:49,90ezt,love u pling,
2026-03-29 23:16:49,liverleaf66,kaka cakepp koo gpp bgt kk ambil keputusan yang terbaik💖,
2026-03-29 23:16:51,z4nwell4ng00d,ka dari kapan?,
2026-03-29 23:16:52,pisang.ijo564,langsung ilang aurat cantiknya tpi kalau sembuh pasti gacor lagi,
2026-03-29 23:16:52,allfiannry,tahun ini umur berapa ka?,
2026-03-29 23:16:52,dra_fjrnana08,sound nya apa yang tadii kakk,
2026-03-29 23:16:52,anggrainiwulandr_,pernah benang hidung ga kak sebelum op,
2026-03-29 23:16:52,pointgamers_store,kek org india,
2026-03-29 23:16:52,riiii_059,berlian,
2026-03-29 23:16:53,celflofesc,Kaa furab apa rabun,
2026-03-29 23:16:54,3bebe_17,nama asli siapa,
2026-03-29 23:16:54,dra_fjrnana08,sound nya apa yang tadii kakk,
2026-03-29 23:16:54,ade_unlimited,tapi lebih iconic bibir nya sih menurut aku pribadi,
2026-03-29 23:16:54,clys1ne,nama asli kaka siapa,
